instrument_name,date,expiry,strike,option_type,spot,bid_price,ask_price,mark_price,mark_iv,price_btc,price_usd,open_interest,volume_24h,time_to_expiry,iv,delta
BTC-27MAR26-210000-C,2026-01-18 06:52:17.247640,2026-03-27,210000.0,call,95147.53,0.0,0.0002,0.00010488,58.75,0.00010488,9.9790729464,339.6,0,0.18356164383561643,0.5875,0.0012665480405598516
BTC-19JAN26-96000-P,2026-01-18 06:52:17.247648,2026-01-19,96000.0,put,95147.53,0.011,0.0125,0.0115045,28.22,0.0115045,1094.6247588850001,14.8,0,0.0,0.2822,
BTC-27MAR26-300000-P,2026-01-18 06:52:17.247655,2026-03-27,300000.0,put,95147.53,2.116,2.135,2.12496593,77.87,2.12496593,202185.2595736529,248.1,0,0.18356164383561643,0.7787000000000001,-0.9994720938967663
BTC-30JAN26-160000-C,2026-01-18 06:52:17.247662,2026-01-30,160000.0,call,95147.53,0.0,0.0001,2.6e-06,74.51,2.6e-06,0.247383578,501.9,0,0.030136986301369864,0.7451000000000001,3.8512330683374265e-05
BTC-23JAN26-94000-P,2026-01-18 06:52:17.247670,2026-01-23,94000.0,put,95147.53,0.0115,0.012,0.01156969,36.63,0.01156969,1100.8274263657001,182.6,0,0.010958904109589041,0.3663,-0.3685849687165835
BTC-20JAN26-97000-C,2026-01-18 06:52:17.247678,2026-01-20,97000.0,call,95147.53,0.0029,0.0033,0.00309903,32.82,0.00309903,294.8650498959,76.6,0,0.0027397260273972603,0.3282,0.13266911718799373
BTC-23JAN26-84000-C,2026-01-18 06:52:17.247686,2026-01-23,84000.0,call,95147.53,0.117,0.119,0.11799813,53.13,0.11799813,11227.2306141189,1.0,0,0.010958904109589041,0.5313,0.9883434063188075
BTC-21JAN26-97000-C,2026-01-18 06:52:17.247694,2026-01-21,97000.0,call,95147.53,0.0049,0.0055,0.00519859,34.07,0.00519859,494.63299798270003,22.9,0,0.005479452054794521,0.3407,0.22603652536215896
BTC-25SEP26-165000-C,2026-01-18 06:52:17.247702,2026-09-25,165000.0,call,95147.53,0.018,0.02,0.01900184,45.55,0.01900184,1807.9781414551999,55.7,0,0.6821917808219178,0.45549999999999996,0.10112359578463015
BTC-25SEP26-125000-C,2026-01-18 06:52:17.247710,2026-09-25,125000.0,call,95147.53,0.064,0.066,0.06583465,45.0,0.06583465,6264.004335914499,1286.1,0,0.6821917808219178,0.45,0.29172204177128136
BTC-27MAR26-115000-C,2026-01-18 06:52:17.247718,2026-03-27,115000.0,call,95147.53,0.0135,0.0145,0.01397744,39.61,0.01397744,1329.9188917232,1550.7,0,0.18356164383561643,0.3961,0.1510809348135087
BTC-25DEC26-120000-P,2026-01-18 06:52:17.247727,2026-12-25,120000.0,put,95147.53,0.303,0.3195,0.31119366,46.08,0.31119366,29609.308100659797,0.1,0,0.9315068493150684,0.4608,-0.617692559651927
BTC-27MAR26-160000-P,2026-01-18 06:52:17.247735,2026-03-27,160000.0,put,95147.53,0.664,0.672,0.66729771,48.74,0.66729771,63491.728881156305,62.4,0,0.18356164383561643,0.4874,-0.9914494386379606
BTC-26JUN26-200000-P,2026-01-18 06:52:17.247742,2026-06-26,200000.0,put,95147.53,1.051,1.068,1.05890066,49.28,1.05890066,100751.78231436979,6.9,0,0.4328767123287671,0.4928,-0.9833781285422605
BTC-30JAN26-99000-P,2026-01-18 06:52:17.247750,2026-01-30,99000.0,put,95147.53,0.0495,0.0525,0.05102585,36.41,0.05102585,4854.9835936505,14.7,0,0.030136986301369864,0.3641,-0.7245273772255592
BTC-26JUN26-210000-C,2026-01-18 06:52:17.247758,2026-06-26,210000.0,call,95147.53,0.0015,0.0018,0.0017036,50.42,0.0017036,162.093332108,175.7,0,0.4328767123287671,0.5042,0.013187350697248726
BTC-25DEC26-220000-P,2026-01-18 06:52:17.247765,2026-12-25,220000.0,put,95147.53,1.202,1.2325,1.2162395,47.99,1.2162395,115722.18431343499,0.0,0,0.9315068493150684,0.4799,-0.9427286333307282
BTC-27FEB26-45000-P,2026-01-18 06:52:17.247773,2026-02-27,45000.0,put,95147.53,0.0,0.0001,0.00011817,79.94,0.00011817,11.2435836201,7.0,0,0.10684931506849316,0.7994,-0.0013671703027763652
BTC-30JAN26-75000-P,2026-01-18 06:52:17.247780,2026-01-30,75000.0,put,95147.53,0.0004,0.0006,0.00050008,60.31,0.00050008,47.581376802399994,2453.0,0,0.030136986301369864,0.6031,-0.010036478122711478
BTC-27MAR26-190000-C,2026-01-18 06:52:17.247788,2026-03-27,190000.0,call,95147.53,0.0002,0.0003,0.00028425,56.97,0.00028425,27.0456854025,909.7,0,0.18356164383561643,0.5697,0.003349941511426013
BTC-19JAN26-97000-C,2026-01-18 06:52:17.247796,2026-01-19,97000.0,call,95147.53,0.0009,0.0012,0.00108938,31.55,0.00108938,103.6518162314,187.0,0,0.0,0.3155,
BTC-25SEP26-175000-C,2026-01-18 06:52:17.247804,2026-09-25,175000.0,call,95147.53,0.0135,0.015,0.01437736,45.97,0.01437736,1367.9702919208,1275.3,0,0.6821917808219178,0.4597,0.07852808588356863
BTC-18JAN26-101000-P,2026-01-18 06:52:17.247812,2026-01-18,101000.0,put,95147.53,0.0605,0.063,0.06150541,38.98,0.06150541,5852.0878431373,0.0,0,-0.0027397260273972603,0.3898,
BTC-30JAN26-120000-C,2026-01-18 06:52:17.247819,2026-01-30,120000.0,call,95147.53,0.0001,0.0002,0.00017648,49.93,0.00017648,16.791636094399998,855.9,0,0.030136986301369864,0.4993,0.004219946863341662
BTC-27MAR26-200000-C,2026-01-18 06:52:17.247827,2026-03-27,200000.0,call,95147.53,0.0001,0.0002,0.00017651,58.05,0.00017651,16.7944905203,815.0,0,0.18356164383561643,0.5805,0.0021008165699032007
BTC-6FEB26-102000-P,2026-01-18 06:52:17.247835,2026-02-06,102000.0,put,95147.53,0.078,0.081,0.07999141,36.31,0.07999141,7610.9850827172995,0.0,0,0.049315068493150684,0.36310000000000003,-0.7945055493346931
BTC-27FEB26-60000-C,2026-01-18 06:52:17.247844,2026-02-27,60000.0,call,95147.53,0.3715,0.374,0.37289341,62.94,0.37289341,35479.8869147773,0.4,0,0.10684931506849316,0.6294,0.9904609380441601
BTC-30JAN26-98000-C,2026-01-18 06:52:17.247852,2026-01-30,98000.0,call,95147.53,0.0145,0.015,0.01477714,36.41,0.01477714,1406.0083714641999,3957.5,0,0.030136986301369864,0.3641,0.33151802441443545
BTC-21JAN26-92000-C,2026-01-18 06:52:17.247860,2026-01-21,92000.0,call,95147.53,0.035,0.0375,0.03630998,38.12,0.03630998,3454.8049113494,0.0,0,0.005479452054794521,0.3812,0.886143459796171
BTC-30JAN26-89000-P,2026-01-18 06:52:17.247867,2026-01-30,89000.0,put,95147.53,0.0065,0.007,0.00660175,39.96,0.00660175,628.1402061775,658.5,0,0.030136986301369864,0.3996,-0.15925659997688807
BTC-20JAN26-97000-P,2026-01-18 06:52:17.247875,2026-01-20,97000.0,put,95147.53,0.0215,0.0235,0.02240966,32.82,0.02240966,2132.2237971398,0.2,0,0.0027397260273972603,0.3282,-0.8673308828120063
BTC-20JAN26-93000-P,2026-01-18 06:52:17.247882,2026-01-20,93000.0,put,95147.53,0.0027,0.003,0.00281808,35.51,0.00281808,268.13335134240003,241.5,0,0.0027397260273972603,0.35509999999999997,-0.10794346208337174
BTC-27MAR26-145000-P,2026-01-18 06:52:17.247891,2026-03-27,145000.0,put,95147.53,0.5085,0.516,0.51181748,44.98,0.51181748,48698.1690328244,0.8,0,0.18356164383561643,0.4498,-0.9816832647868851
BTC-25SEP26-280000-C,2026-01-18 06:52:17.247899,2026-09-25,280000.0,call,95147.53,0.0021,0.0025,0.00221417,53.37,0.00221417,210.6728065001,161.6,0,0.6821917808219178,0.5337,0.01293403725279186
BTC-25DEC26-230000-C,2026-01-18 06:52:17.247907,2026-12-25,230000.0,call,95147.53,0.0095,0.011,0.01023779,48.32,0.01023779,974.1004311587,16.7,0,0.9315068493150684,0.4832,0.048511103771484244
BTC-26JUN26-120000-P,2026-01-18 06:52:17.247914,2026-06-26,120000.0,put,95147.53,0.2715,0.279,0.27583047,43.0,0.27583047,26244.5879192391,192.1,0,0.4328767123287671,0.43,-0.7513714498170077
BTC-6FEB26-115000-P,2026-01-18 06:52:17.247922,2026-02-06,115000.0,put,95147.53,0.2055,0.2095,0.20712473,40.47,0.20712473,19707.4064614169,0.0,0,0.049315068493150684,0.4047,-0.980475213129025
BTC-26JUN26-160000-P,2026-01-18 06:52:17.247930,2026-06-26,160000.0,put,95147.53,0.6465,0.6595,0.65286128,45.17,0.65286128,62118.138224638395,3.2,0,0.4328767123287671,0.4517,-0.9452316113344379
BTC-18JAN26-90000-C,2026-01-18 06:52:17.247937,2026-01-18,90000.0,call,95147.53,0.053,0.055,0.05410409,45.95,0.05410409,5147.8705263977,0.0,0,-0.0027397260273972603,0.4595,
BTC-30JAN26-116000-C,2026-01-18 06:52:17.247945,2026-01-30,116000.0,call,95147.53,0.0002,0.0004,0.00023869,45.02,0.00023869,22.7107639357,1668.2,0,0.030136986301369864,0.45020000000000004,0.006272611561910217
BTC-25DEC26-50000-P,2026-01-18 06:52:17.247953,2026-12-25,50000.0,put,95147.53,0.018,0.0195,0.01874845,56.76,0.01874845,1783.8687088285,782.0,0,0.9315068493150684,0.5676,-0.07375277995254398
BTC-27MAR26-104000-P,2026-01-18 06:52:17.247961,2026-03-27,104000.0,put,95147.53,0.118,0.1215,0.12001038,39.46,0.12001038,11418.6912313614,5.9,0,0.18356164383561643,0.3946,-0.6706385244336523
BTC-26JUN26-100000-P,2026-01-18 06:52:17.247969,2026-06-26,100000.0,put,95147.53,0.13,0.131,0.13053437,43.51,0.13053437,12420.0228856061,486.4,0,0.4328767123287671,0.4351,-0.5122160409409375
BTC-23JAN26-91000-C,2026-01-18 06:52:17.247977,2026-01-23,91000.0,call,95147.53,0.047,0.0495,0.04826732,40.49,0.04826732,4592.5162777196,35.6,0,0.010958904109589041,0.40490000000000004,0.8582921349401418
BTC-25DEC26-60000-P,2026-01-18 06:52:17.247985,2026-12-25,60000.0,put,95147.53,0.0315,0.0345,0.03309911,53.16,0.03309911,3149.2985616983,675.6,0,0.9315068493150684,0.5316,-0.12400228205432101
BTC-25DEC26-250000-P,2026-01-18 06:52:17.247994,2026-12-25,250000.0,put,95147.53,1.4955,1.531,1.51200375,49.12,1.51200375,143863.4221632375,0.0,0,0.9315068493150684,0.49119999999999997,-0.9641217716078881
BTC-25SEP26-85000-C,2026-01-18 06:52:17.248002,2026-09-25,85000.0,call,95147.53,0.222,0.225,0.22358347,47.38,0.22358347,21273.4149193291,56.3,0,0.6821917808219178,0.4738,0.6857552075819151
BTC-27MAR26-50000-C,2026-01-18 06:52:17.248010,2026-03-27,50000.0,call,95147.53,0.479,0.481,0.47977902,63.9,0.47977902,45649.7886988206,47.8,0,0.18356164383561643,0.639,0.9935591476307641
BTC-25DEC26-160000-C,2026-01-18 06:52:17.248018,2026-12-25,160000.0,call,95147.53,0.04,0.0425,0.04126834,46.09,0.04126834,3926.5806182002,221.0,0,0.9315068493150684,0.46090000000000003,0.17207941526290793
BTC-18JAN26-100000-C,2026-01-18 06:52:17.248026,2026-01-18,100000.0,call,95147.53,0.0,0.0001,0.0,38.0,0.0,0.0,169.4,0,-0.0027397260273972603,0.38,
BTC-6FEB26-99000-P,2026-01-18 06:52:17.248034,2026-02-06,99000.0,put,95147.53,0.055,0.058,0.05646374,36.39,0.05646374,5372.3853955622,1.4,0,0.049315068493150684,0.3639,-0.6739165147786842
BTC-23JAN26-100000-C,2026-01-18 06:52:17.248042,2026-01-23,100000.0,call,95147.53,0.0026,0.0027,0.00265191,36.17,0.00265191,252.3226862823,1299.4,0,0.010958904109589041,0.3617,0.0977048469330164
BTC-30JAN26-55000-C,2026-01-18 06:52:17.248050,2026-01-30,55000.0,call,95147.53,0.422,0.4235,0.42259581,88.0,0.42259581,40208.9475098493,4.0,0,0.030136986301369864,0.88,0.9998759173652162
BTC-25DEC26-90000-C,2026-01-18 06:52:17.248058,2026-12-25,90000.0,call,95147.53,0.2255,0.2295,0.22760054,47.93,0.22760054,21655.6292076662,19.0,0,0.9315068493150684,0.4793,0.6374045777377557
BTC-25SEP26-30000-P,2026-01-18 06:52:17.248066,2026-09-25,30000.0,put,95147.53,0.0019,0.0023,0.00204517,68.88,0.00204517,194.59287393009998,709.8,0,0.6821917808219178,0.6888,-0.010353335243255194
BTC-30JAN26-140000-C,2026-01-18 06:52:17.248075,2026-01-30,140000.0,call,95147.53,0.0,0.0002,1.37e-05,62.98,1.37e-05,1.303521161,947.0,0,0.030136986301369864,0.6297999999999999,0.0002527954584957479
BTC-30JAN26-101000-C,2026-01-18 06:52:17.248082,2026-01-30,101000.0,call,95147.53,0.0065,0.007,0.00698087,36.33,0.00698087,664.2125377511001,289.7,0,0.030136986301369864,0.36329999999999996,0.1801166732035382
BTC-26JUN26-85000-C,2026-01-18 06:52:17.248090,2026-06-26,85000.0,call,95147.53,0.1845,0.187,0.18590069,45.57,0.18590069,17687.991478795702,584.2,0,0.4328767123287671,0.4557,0.700576740873431
BTC-20JAN26-99000-C,2026-01-18 06:52:17.248098,2026-01-20,99000.0,call,95147.53,0.0008,0.001,0.00089,36.19,0.00089,84.68130169999999,51.4,0,0.0027397260273972603,0.3619,0.018495754123654555
BTC-25SEP26-260000-C,2026-01-18 06:52:17.248106,2026-09-25,260000.0,call,95147.53,0.0025,0.0031,0.00275415,51.71,0.00275415,262.05056974949997,150.3,0,0.6821917808219178,0.5171,0.016172056048117923
BTC-26JUN26-170000-C,2026-01-18 06:52:17.248114,2026-06-26,170000.0,call,95147.53,0.0048,0.0055,0.00513517,46.0,0.00513517,488.59874163009994,686.3,0,0.4328767123287671,0.46,0.03867230689611913
BTC-19JAN26-94000-P,2026-01-18 06:52:17.248122,2026-01-19,94000.0,put,95147.53,0.0021,0.0025,0.00227759,31.36,0.00227759,216.70706285269998,340.6,0,0.0,0.3136,
BTC-25DEC26-190000-P,2026-01-18 06:52:17.248130,2026-12-25,190000.0,put,95147.53,0.9135,0.9395,0.92519461,46.99,0.92519461,88029.98191081331,0.0,0,0.9315068493150684,0.46990000000000004,-0.9028876116987763
BTC-25DEC26-35000-C,2026-01-18 06:52:17.248138,2026-12-25,35000.0,call,95147.53,0.6525,0.6575,0.6550742,62.31,0.6550742,62328.692096726,2.2,0,0.9315068493150684,0.6231,0.975215260350485
BTC-25DEC26-160000-P,2026-01-18 06:52:17.248145,2026-12-25,160000.0,put,95147.53,0.635,0.656,0.64418533,46.09,0.64418533,61292.6430117349,0.1,0,0.9315068493150684,0.46090000000000003,-0.8279205847370921
BTC-30JAN26-120000-P,2026-01-18 06:52:17.248153,2026-01-30,120000.0,put,95147.53,0.2585,0.2625,0.25998739,49.93,0.25998739,24737.157989646697,12.0,0,0.030136986301369864,0.4993,-0.9957800531366583
BTC-30JAN26-60000-P,2026-01-18 06:52:17.248161,2026-01-30,60000.0,put,95147.53,0.0,0.0001,3.266e-05,82.3,3.266e-05,3.1075183298,1137.9,0,0.030136986301369864,0.823,-0.00048572049930653723
BTC-25DEC26-120000-C,2026-01-18 06:52:17.248168,2026-12-25,120000.0,call,95147.53,0.1075,0.1105,0.10900549,46.08,0.10900549,10371.6031299397,192.5,0,0.9315068493150684,0.4608,0.38230744034807296
BTC-6FEB26-99000-C,2026-01-18 06:52:17.248176,2026-02-06,99000.0,call,95147.53,0.0175,0.018,0.01797262,36.39,0.01797262,1710.0504006286,56.9,0,0.049315068493150684,0.3639,0.3260834852213158
BTC-27FEB26-85000-C,2026-01-18 06:52:17.248185,2026-02-27,85000.0,call,95147.53,0.123,0.126,0.12463235,41.38,0.12463235,11858.4602605955,122.3,0,0.10684931506849316,0.4138,0.8163121268414812
BTC-26JUN26-100000-C,2026-01-18 06:52:17.248194,2026-06-26,100000.0,call,95147.53,0.1015,0.1025,0.10215976,43.51,0.10215976,9720.2488293928,572.7,0,0.4328767123287671,0.4351,0.48778395905906247
BTC-6FEB26-92000-C,2026-01-18 06:52:17.248202,2026-02-06,92000.0,call,95147.53,0.053,0.0555,0.05395824,37.59,0.05395824,5133.9932591472,10.0,0,0.049315068493150684,0.3759,0.6717419565038525
BTC-27MAR26-55000-P,2026-01-18 06:52:17.248211,2026-03-27,55000.0,put,95147.53,0.001,0.0014,0.0011907,60.72,0.0011907,113.29216397100001,632.4,0,0.18356164383561643,0.6072,-0.012645656065249797
BTC-21JAN26-90000-C,2026-01-18 06:52:17.248218,2026-01-21,90000.0,call,95147.53,0.0545,0.0565,0.05568163,43.2,0.05568163,5297.9695608739,0.0,0,0.005479452054794521,0.43200000000000005,0.9603937197957935
BTC-25DEC26-150000-C,2026-01-18 06:52:17.248230,2026-12-25,150000.0,call,95147.53,0.0505,0.0535,0.05261199,46.08,0.05261199,5005.900896884699,268.5,0,0.9315068493150684,0.4608,0.2115176809024999
BTC-20JAN26-96000-P,2026-01-18 06:52:17.248239,2026-01-20,96000.0,put,95147.53,0.0145,0.0155,0.01476007,32.43,0.01476007,1404.3842031271,9.5,0,0.0027397260273972603,0.3243,-0.6974136990255121
BTC-23JAN26-90000-P,2026-01-18 06:52:17.248247,2026-01-23,90000.0,put,95147.53,0.0029,0.0033,0.00312551,42.19,0.00312551,297.3845564903,832.6,0,0.010958904109589041,0.4219,-0.10002923421447169
BTC-27FEB26-45000-C,2026-01-18 06:52:17.248255,2026-02-27,45000.0,call,95147.53,0.5285,0.53,0.52923887,79.94,0.52923887,50355.7712604911,0.0,0,0.10684931506849316,0.7994,0.9986328296972237
BTC-18JAN26-99000-C,2026-01-18 06:52:17.248263,2026-01-18,99000.0,call,95147.53,0.0,0.0001,0.0,38.0,0.0,0.0,58.5,0,-0.0027397260273972603,0.38,
BTC-27MAR26-260000-P,2026-01-18 06:52:17.248273,2026-03-27,260000.0,put,95147.53,1.701,1.7165,1.70830251,68.25,1.70830251,162540.7643193003,0.1,0,0.18356164383561643,0.6825,-0.9995019103875199
BTC-27MAR26-130000-C,2026-01-18 06:52:17.248284,2026-03-27,130000.0,call,95147.53,0.0038,0.0042,0.00400014,41.75,0.00400014,380.6034406542,1839.5,0,0.18356164383561643,0.4175,0.04892188073869133
BTC-27MAR26-96000-P,2026-01-18 06:52:17.248295,2026-03-27,96000.0,put,95147.53,0.068,0.069,0.06855302,39.86,0.06855302,6522.6505270406005,243.8,0,0.18356164383561643,0.3986,-0.48677394381222727
BTC-26JUN26-95000-C,2026-01-18 06:52:17.248304,2026-06-26,95000.0,call,95147.53,0.125,0.1265,0.12604676,44.01,0.12604676,11993.0378785028,1038.0,0,0.4328767123287671,0.4401,0.5596718674863405
BTC-23JAN26-89000-C,2026-01-18 06:52:17.248311,2026-01-23,89000.0,call,95147.53,0.0665,0.0685,0.06720624,43.74,0.06720624,6394.5077365872,53.9,0,0.010958904109589041,0.4374,0.9307749325472409
BTC-27MAR26-108000-P,2026-01-18 06:52:17.248319,2026-03-27,108000.0,put,95147.53,0.149,0.1525,0.15113154,39.46,0.15113154,14379.7927360962,2.7,0,0.18356164383561643,0.3946,-0.746945844772375
BTC-25DEC26-170000-C,2026-01-18 06:52:17.248326,2026-12-25,170000.0,call,95147.53,0.032,0.034,0.032979,46.33,0.032979,3137.8703918700003,22.0,0,0.9315068493150684,0.4633,0.14133324089489957
BTC-6FEB26-88000-C,2026-01-18 06:52:17.248334,2026-02-06,88000.0,call,95147.53,0.0845,0.0875,0.0859034,39.66,0.0859034,8173.496328602,0.0,0,0.049315068493150684,0.39659999999999995,0.8239978177891084
BTC-30JAN26-125000-C,2026-01-18 06:52:17.248342,2026-01-30,125000.0,call,95147.53,0.0001,0.0002,0.00014316,56.32,0.00014316,13.6213203948,627.6,0,0.030136986301369864,0.5632,0.003051811550803042
BTC-27MAR26-230000-P,2026-01-18 06:52:17.248349,2026-03-27,230000.0,put,95147.53,1.3895,1.403,1.39582883,62.18,1.39582883,132809.66547728988,0.0,0,0.18356164383561643,0.6218,-0.9992636095734531
BTC-30JAN26-96000-P,2026-01-18 06:52:17.248357,2026-01-30,96000.0,put,95147.53,0.0305,0.031,0.03073535,36.6,0.03073535,2924.3926361855,233.8,0,0.030136986301369864,0.366,-0.5432454604232488
BTC-30JAN26-70000-P,2026-01-18 06:52:17.248364,2026-01-30,70000.0,put,95147.53,0.0002,0.0003,0.000286,70.27,0.000286,27.21219358,3126.5,0,0.030136986301369864,0.7027,-0.004982039465545967
BTC-27MAR26-140000-P,2026-01-18 06:52:17.248372,2026-03-27,140000.0,put,95147.53,0.457,0.4645,0.46022013,43.69,0.46022013,43788.8086257789,2.8,0,0.18356164383561643,0.43689999999999996,-0.9755619490904961
BTC-25SEP26-300000-C,2026-01-18 06:52:17.248380,2026-09-25,300000.0,call,95147.53,0.0015,0.002,0.00175617,54.68,0.00175617,167.0952377601,144.9,0,0.6821917808219178,0.5468,0.010255166221852777
BTC-27FEB26-140000-P,2026-01-18 06:52:17.248388,2026-02-27,140000.0,put,95147.53,0.4625,0.469,0.46540263,47.11,0.46540263,44281.9107000039,3.3,0,0.10684931506849316,0.4711,-0.992471624834587
BTC-25SEP26-135000-C,2026-01-18 06:52:17.248396,2026-09-25,135000.0,call,95147.53,0.046,0.048,0.04788758,45.0,0.04788758,4556.3849546774,191.4,0,0.6821917808219178,0.45,0.22499694059046849
BTC-30JAN26-118000-C,2026-01-18 06:52:17.248403,2026-01-30,118000.0,call,95147.53,0.0001,0.0003,0.00018003,46.84,0.00018003,17.129409825899998,1406.3,0,0.030136986301369864,0.46840000000000004,0.004572930854047348
BTC-27MAR26-130000-P,2026-01-18 06:52:17.248410,2026-03-27,130000.0,put,95147.53,0.355,0.362,0.358129,41.75,0.358129,34075.089771369996,424.1,0,0.18356164383561643,0.4175,-0.9510781192613087
BTC-27MAR26-260000-C,2026-01-18 06:52:17.248450,2026-03-27,260000.0,call,95147.53,0.0,0.0001,4.479e-05,68.25,4.479e-05,4.2616578687,298.4,0,0.18356164383561643,0.6825,0.0004980896124801048
BTC-25SEP26-120000-P,2026-01-18 06:52:17.248481,2026-09-25,120000.0,put,95147.53,0.2875,0.301,0.29454816,45.0,0.29454816,28025.5298900448,170.8,0,0.6821917808219178,0.45,-0.6694985950521597
BTC-6FEB26-96000-P,2026-01-18 06:52:17.248495,2026-02-06,96000.0,put,95147.53,0.0365,0.0375,0.03698539,36.48,0.03698539,3519.0685045867,39.3,0,0.049315068493150684,0.36479999999999996,-0.5277429103838401
BTC-26JUN26-70000-P,2026-01-18 06:52:17.248505,2026-06-26,70000.0,put,95147.53,0.022,0.023,0.0225167,49.4,0.0225167,2142.408388751,1793.4,0,0.4328767123287671,0.494,-0.13417632938928986
BTC-27MAR26-75000-C,2026-01-18 06:52:17.248514,2026-03-27,75000.0,call,95147.53,0.227,0.2295,0.22826779,46.73,0.22826779,21719.1163970587,125.5,0,0.18356164383561643,0.4673,0.9012239748471689
BTC-30JAN26-97000-C,2026-01-18 06:52:17.248523,2026-01-30,97000.0,call,95147.53,0.018,0.019,0.01845207,36.41,0.01845207,1755.6688838871,526.8,0,0.030136986301369864,0.3641,0.3922502418291205
BTC-27MAR26-102000-P,2026-01-18 06:52:17.248531,2026-03-27,102000.0,put,95147.53,0.104,0.107,0.10562293,39.47,0.10562293,10049.7609008629,15.6,0,0.18356164383561643,0.3947,-0.628050378909688
BTC-25SEP26-50000-C,2026-01-18 06:52:17.248540,2026-09-25,50000.0,call,95147.53,0.5025,0.505,0.50392703,57.16,0.50392703,47947.412204735905,5.2,0,0.6821917808219178,0.5716,0.9450762591457903
BTC-6FEB26-112000-P,2026-01-18 06:52:17.248549,2026-02-06,112000.0,put,95147.53,0.1745,0.1785,0.17615309,38.72,0.17615309,16760.531415367703,0.0,0,0.049315068493150684,0.3872,-0.9680941202636926
BTC-30JAN26-93000-P,2026-01-18 06:52:17.248557,2026-01-30,93000.0,put,95147.53,0.0165,0.017,0.01658856,37.38,0.01658856,1578.3605102568,209.9,0,0.030136986301369864,0.3738,-0.3503967571435236
BTC-6FEB26-90000-C,2026-01-18 06:52:17.248566,2026-02-06,90000.0,call,95147.53,0.0685,0.0705,0.06907738,38.48,0.06907738,6572.5420858714,0.0,0,0.049315068493150684,0.3848,0.7560340466110573
BTC-27MAR26-86000-P,2026-01-18 06:52:17.248574,2026-03-27,86000.0,put,95147.53,0.028,0.029,0.02853689,41.97,0.02853689,2715.2145973817,380.2,0,0.18356164383561643,0.41969999999999996,-0.2571864350033306
BTC-21JAN26-98000-C,2026-01-18 06:52:17.248582,2026-01-21,98000.0,call,95147.53,0.0029,0.0032,0.00303501,34.47,0.00303501,288.7737050253,2.7,0,0.005479452054794521,0.3447,0.12612341284484524
BTC-26JUN26-150000-C,2026-01-18 06:52:17.248591,2026-06-26,150000.0,call,95147.53,0.01,0.011,0.01064677,43.97,0.01064677,1013.0138679780999,1048.6,0,0.4328767123287671,0.4397,0.07652149383912996
BTC-27MAR26-106000-C,2026-01-18 06:52:17.248600,2026-03-27,106000.0,call,95147.53,0.0305,0.031,0.03095729,39.39,0.03095729,2945.5096789936997,250.4,0,0.18356164383561643,0.39390000000000003,0.28923134259413397
BTC-30JAN26-118000-P,2026-01-18 06:52:17.248608,2026-01-30,118000.0,put,95147.53,0.2375,0.2415,0.23899409,46.84,0.23899409,22739.6973480977,3.9,0,0.030136986301369864,0.46840000000000004,-0.9954270691459527
BTC-27FEB26-65000-P,2026-01-18 06:52:17.248616,2026-02-27,65000.0,put,95147.53,0.0011,0.0012,0.00120575,57.2,0.00120575,114.7241342975,287.5,0,0.10684931506849316,0.5720000000000001,-0.016527210153047686
BTC-20JAN26-90000-P,2026-01-18 06:52:17.248623,2026-01-20,90000.0,put,95147.53,0.0006,0.0008,0.00069381,45.34,0.00069381,66.0143077893,43.8,0,0.0027397260273972603,0.4534,-0.009249163712043132
BTC-27MAR26-112000-P,2026-01-18 06:52:17.248631,2026-03-27,112000.0,put,95147.53,0.1815,0.188,0.18492734,39.47,0.18492734,17595.3796304702,4.5,0,0.18356164383561643,0.3947,-0.8105045284288388
BTC-27FEB26-100000-C,2026-01-18 06:52:17.248640,2026-02-27,100000.0,call,95147.53,0.0305,0.0315,0.03132429,37.91,0.03132429,2980.4288225037,4113.9,0,0.10684931506849316,0.3791,0.36713824877604956
BTC-18JAN26-101000-C,2026-01-18 06:52:17.248648,2026-01-18,101000.0,call,95147.53,0.0,0.0001,0.0,38.98,0.0,0.0,5.3,0,-0.0027397260273972603,0.3898,
BTC-30JAN26-94000-C,2026-01-18 06:52:17.248656,2026-01-30,94000.0,call,95147.53,0.0335,0.034,0.03368338,36.94,0.03368338,3204.8904090513997,1549.1,0,0.030136986301369864,0.36939999999999995,0.5875617524262721
BTC-27MAR26-40000-C,2026-01-18 06:52:17.248664,2026-03-27,40000.0,call,95147.53,0.5825,0.5845,0.58354185,74.28,0.58354185,55522.5656791305,11.4,0,0.18356164383561643,0.7428,0.9980242926515057
BTC-30JAN26-104000-P,2026-01-18 06:52:17.248671,2026-01-30,104000.0,put,95147.53,0.093,0.097,0.09489429,36.72,0.09489429,9028.9573046037,102.8,0,0.030136986301369864,0.36719999999999997,-0.913669350581203
BTC-18JAN26-88000-P,2026-01-18 06:52:17.248678,2026-01-18,88000.0,put,95147.53,0.0,0.0001,0.0,49.24,0.0,0.0,57.2,0,-0.0027397260273972603,0.4924,
BTC-18JAN26-104000-P,2026-01-18 06:52:17.248685,2026-01-18,104000.0,put,95147.53,0.092,0.0945,0.09303527,48.26,0.09303527,8852.0761433831,0.0,0,-0.0027397260273972603,0.4826,
